relative_path,category,extension,size_bytes,size_human,modified_utc,hash_type,hash_value,cad_version_code,cad_version_label,pdf_pages,image_width,image_height,zip_entries,zip_uncompressed_bytes,risk_flags,zip_extension_counts,zip_suspicious_entries
20260710223037/shading/Colmap/images/1783694034.492357.png,Image,.png,1182494,1.13 MB,2026-07-20T15:27:03+00:00,sha256-full,2b933645a025b8ea60329c3e3753b38198ed7361e35254b7c2f6cd9eb276db99,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694063.322256.png,Image,.png,1404010,1.34 MB,2026-07-20T15:27:49+00:00,sha256-full,ffe032bcd712e6f960a574129d54e5715e4a4e4d56dfa3321eca2623da59f366,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694022.799744.png,Image,.png,1357249,1.29 MB,2026-07-20T15:26:43+00:00,sha256-full,8123ec5c12c8f211d4669644c64688648bf6812e96d0794afb8a6806cb3145a1,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693894.894953.png,Image,.png,1156779,1.10 MB,2026-07-20T15:23:17+00:00,sha256-full,c95144abdf1460492f3715c46c98c8f1505bf8e6f484922ad3a7909091e8c7c3,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693861.066689.png,Image,.png,1143893,1.09 MB,2026-07-20T15:22:29+00:00,sha256-full,bee3bd283d5a2f4c0f0978b371546edc6255c5ee7d8e12a8af904f24d1c3c550,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694087.600065.png,Image,.png,1407492,1.34 MB,2026-07-20T15:28:30+00:00,sha256-full,acea3465d7219c077dab26ab8bd6bfff667ad14ccbccaf979b183e1edf128092,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694084.654604.png,Image,.png,1349853,1.29 MB,2026-07-20T15:28:26+00:00,sha256-full,59c6d5a3ea6e21bd0af4593fd819c3d00871be812e80461fd123251f5a45c18a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693918.458718.png,Image,.png,1459423,1.39 MB,2026-07-20T15:23:55+00:00,sha256-full,66d6c22b8ae234f91c163ebf8e53c562e59e1cdfdc344e4e295e8464016901f3,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693882.934565.png,Image,.png,1260343,1.20 MB,2026-07-20T15:23:05+00:00,sha256-full,d3f1638240fff0315f378a77e05142f514a4a22691893b0f380d546b6b3f0219,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694086.439744.png,Image,.png,1459018,1.39 MB,2026-07-20T15:28:29+00:00,sha256-full,aa987fb261b4574e84655b04cf7f6788dd64ade43739f4e462d2116dc769fcbc,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694071.176842.png,Image,.png,1088703,1.04 MB,2026-07-20T15:28:02+00:00,sha256-full,8c9b98d3ce85db23915117154314c3ab7b0b3a25d19181a49977a5e33bb3fd77,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693967.906914.png,Image,.png,1184071,1.13 MB,2026-07-20T15:25:11+00:00,sha256-full,f6381b51f29536fe836b8c19631d9694cd661aef4065c0405aa120776d820083,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693870.349377.png,Image,.png,1208775,1.15 MB,2026-07-20T15:22:43+00:00,sha256-full,a4f4c3af9e18c629e9815106cf3650607709b29aa6c632d4e0c5a0c97800ad2a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693874.812251.png,Image,.png,1303375,1.24 MB,2026-07-20T15:22:51+00:00,sha256-full,bb46a4255106c96a18d833f61aafc4c34365cbc6a436c47f0516daadcd5e1c48,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693925.956284.png,Image,.png,1127596,1.08 MB,2026-07-20T15:24:07+00:00,sha256-full,01666402ea9cff67499cac6239d673cf735c31e4ab6485d033c9b8ab4e40defa,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693904.266902.png,Image,.png,1138557,1.09 MB,2026-07-20T15:23:33+00:00,sha256-full,14cb065d3563b6b757f5e83e0162e62815e8e5b9ee0db6f7088c7a002c5f5eef,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694080.102506.png,Image,.png,1311564,1.25 MB,2026-07-20T15:28:18+00:00,sha256-full,5415c9a998cc63121db8b406bb3ca4ff52622c749e083b7308dd36fb35ef496c,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693843.304626.png,Image,.png,1363939,1.30 MB,2026-07-20T15:21:57+00:00,sha256-full,9ca230331a57bec7439f74f6ab26b449084ebd675a9c3a8147cfd24d5b932b85,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693922.296749.png,Image,.png,1283370,1.22 MB,2026-07-20T15:24:01+00:00,sha256-full,7f7a66f28c14e5007eec400ce41cbf4e9a3778c6b5cdf61318ec64244d92181a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694080.459534.png,Image,.png,1306765,1.25 MB,2026-07-20T15:28:18+00:00,sha256-full,556d90a5639deb4e967e5a07ca57341c8da227dba6a9d63550937c4733a713f8,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694007.804677.png,Image,.png,1159875,1.11 MB,2026-07-20T15:26:17+00:00,sha256-full,9a84a3210a5298c2df3d801edd96f87cefdc2de48f6128da4a99a21355833389,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693992.184704.png,Image,.png,1310408,1.25 MB,2026-07-20T15:25:55+00:00,sha256-full,f2cbbfa8effe3a8fad074a9b1aae5e5a218890b9655651cfd509aa777616c60c,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693932.561280.png,Image,.png,1083487,1.03 MB,2026-07-20T15:24:15+00:00,sha256-full,a3e8dfba5166713e1706123c28a21ff4747b9413bcdb6cc447e5f594023699bb,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694026.994798.png,Image,.png,1400956,1.34 MB,2026-07-20T15:26:50+00:00,sha256-full,1023fd30dbb4ceb5c8398e7abf5364e6c5ff83e39c52bb51e5e75bb8dd4f126b,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693901.856972.png,Image,.png,1304562,1.24 MB,2026-07-20T15:23:30+00:00,sha256-full,f2cff3fb74d779c7bdac40f17575cbc5cb612d54fcae1490c3ff73b4cf6cbbd5,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693978.439190.png,Image,.png,1252471,1.19 MB,2026-07-20T15:25:29+00:00,sha256-full,0321ed8745e02e7ed37e8c915a07fa2bbf6ada080faa06adf5df6d2097434151,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694069.302452.png,Image,.png,1337837,1.28 MB,2026-07-20T15:28:00+00:00,sha256-full,0f682a6822bf2fa27ccfc4a8f08634ac6708fcd3b152361941d474842909de55,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693957.731642.png,Image,.png,1198214,1.14 MB,2026-07-20T15:24:55+00:00,sha256-full,3b45c928556009b96feed83397b746950dca42c13ed9aa394bb1d8d5797a67d8,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693966.746589.png,Image,.png,1172117,1.12 MB,2026-07-20T15:25:08+00:00,sha256-full,394705f9cd4f196fdefe9004a3ccf45198bfa3bcc274e263e1a1b60ccb26ce7e,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694068.142115.png,Image,.png,1105874,1.05 MB,2026-07-20T15:27:57+00:00,sha256-full,9dfb506044bd9b1f774d661db6c136d57cac7fcf0265844a917f7213e8b2863b,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693891.324688.png,Image,.png,629186,614.44 KB,2026-07-20T15:23:13+00:00,sha256-full,cd34f51975689af0cb17ce21397efbecb8c8ae996bd77a0e1c443d85fa5b1e1a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694016.551770.png,Image,.png,1002952,979.45 KB,2026-07-20T15:26:29+00:00,sha256-full,4c54f7a41a3c04fea79a2378737842daebb31d489f5cd2a0414f4d3768e7475a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694047.166801.png,Image,.png,1048981,1.00 MB,2026-07-20T15:27:25+00:00,sha256-full,acc807bcad5017977288c254fc700f940ba554974f2e329b872e57ada1a7b3e2,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694065.999965.png,Image,.png,1385509,1.32 MB,2026-07-20T15:27:54+00:00,sha256-full,ed241037cd41e22c367bc670f75fef149c30bd0aea48c73de49ac418f12054c5,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693866.689857.png,Image,.png,951577,929.27 KB,2026-07-20T15:22:38+00:00,sha256-full,4e721041b695fd49ba1f569e79b8b808e23fb359552d08ee7ec209c335e53393,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693967.639127.png,Image,.png,1214186,1.16 MB,2026-07-20T15:25:11+00:00,sha256-full,fa4c0e87d9a4b990333fd1c65ea190758acd2c276b89edf9fd3f7ec6f758f4e6,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693885.612323.png,Image,.png,1066346,1.02 MB,2026-07-20T15:23:08+00:00,sha256-full,622e493c6a2834a71316ce61ab5b4bb11b79541cc95458e95e7ad1641bac1e57,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694067.785089.png,Image,.png,1304971,1.24 MB,2026-07-20T15:27:57+00:00,sha256-full,2528ce2c3858edbdef48325515508520526d3f1750ee58c27f4f62996614c64f,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693906.676831.png,Image,.png,947494,925.29 KB,2026-07-20T15:23:37+00:00,sha256-full,113e68fc9567e4d2f55b62350ee6fac516f31d8ec1eed81dd20b1cdc0cba0e5b,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694016.819544.png,Image,.png,1117883,1.07 MB,2026-07-20T15:26:31+00:00,sha256-full,c73b56e3ba92217770e361caf58274f3a46b400ea6b11d3d138ca3d72e8fc0ad,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693985.311948.png,Image,.png,1385607,1.32 MB,2026-07-20T15:25:40+00:00,sha256-full,000d8773fd323c0a82b2550543d7b20def112977b4494a3d6fd1999045f74850,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693857.407165.png,Image,.png,1279326,1.22 MB,2026-07-20T15:22:23+00:00,sha256-full,d4952a9a264d26594fab413e5727c310ecac4d9a8996d00b3e18709ffd4172f8,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694079.834760.png,Image,.png,1268016,1.21 MB,2026-07-20T15:28:18+00:00,sha256-full,a09a65a4444caca30671e42b292c8f0aa0c376299030bd4df0c10d73b064845e,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693893.466866.png,Image,.png,1061302,1.01 MB,2026-07-20T15:23:15+00:00,sha256-full,d56cb0619e557b9e56398e7b3d7c3a2d0ed51b96bc6694fe3e707ecc1ea3fc61,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694051.897403.png,Image,.png,724877,707.89 KB,2026-07-20T15:27:32+00:00,sha256-full,9a12903bcc0fa7f4304ffc023b39182fb4457649f8fce692e77582a5a9cc910b,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694061.269356.png,Image,.png,1419567,1.35 MB,2026-07-20T15:27:45+00:00,sha256-full,a432b67d329b6ac10a34b47e615d0968bb9967421c33200cb98f5536a76dfc60,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693957.106841.png,Image,.png,1218818,1.16 MB,2026-07-20T15:24:53+00:00,sha256-full,68aab939898173cc0ede307cc3c086dded4fa86c039ce8c98456dc7b16d271a5,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694015.659205.png,Image,.png,1003446,979.93 KB,2026-07-20T15:26:29+00:00,sha256-full,7ec0a07d39757f2b2a33ed93f6fae780ec019d72cb36ba2acd8b4d76d671d889,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694009.321982.png,Image,.png,1150982,1.10 MB,2026-07-20T15:26:18+00:00,sha256-full,66b38cd558fbbbefa1defad9b02304f8ca63b05c6471459eced66e9bab1e6ed2,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694040.204861.png,Image,.png,1257023,1.20 MB,2026-07-20T15:27:13+00:00,sha256-full,69425f4f578fe946420c5995c41d09c02f115ad92db07b143eca4b36b226284d,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693976.921818.png,Image,.png,1194047,1.14 MB,2026-07-20T15:25:25+00:00,sha256-full,286f0bb1681a2f2312747bc7d07eb9f6be384e5ec7b203a48c7fa3b01f29c6c3,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693953.268806.png,Image,.png,1364451,1.30 MB,2026-07-20T15:24:47+00:00,sha256-full,56c39c00adc9301fdad4c4a513e2e82dc597893eea897e78029ca300228a4c0e,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694045.024648.png,Image,.png,1215620,1.16 MB,2026-07-20T15:27:23+00:00,sha256-full,e4ee45a69252a48c66dee8128fe58e7d7ee8d5f3508c1e03f81be18a3cb813c1,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694054.932130.png,Image,.png,686620,670.53 KB,2026-07-20T15:27:35+00:00,sha256-full,f3c0dee911ccc91c8b0b0f2b7706ddde8af6d142faf529f1ba820c0603ae4444,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693970.049056.png,Image,.png,1427731,1.36 MB,2026-07-20T15:25:16+00:00,sha256-full,bddd904ad37cb71f3dc296aed7a0e0bff3c7fd7364b65ad17690bd497b31ac35,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694016.194745.png,Image,.png,945126,922.97 KB,2026-07-20T15:26:29+00:00,sha256-full,8f93fd6f169449257ccd9c819089f87e0fbe408c0253678a0c9ad5139de6822d,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693990.399571.png,Image,.png,1405994,1.34 MB,2026-07-20T15:25:52+00:00,sha256-full,9d8750f7f4cdcad16b832af9084843fbab4324c90444550dbbbd9432373e18a4,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694058.502398.png,Image,.png,1332857,1.27 MB,2026-07-20T15:27:41+00:00,sha256-full,8388d20483f440058ca4f534f82d4ddf03576cbba24daa101718484833ccac33,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693902.749539.png,Image,.png,1135579,1.08 MB,2026-07-20T15:23:30+00:00,sha256-full,5ea4480f974c008cccc147ccc27a6613605d1d284732a6235cf37083f1745110,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693898.822246.png,Image,.png,1333527,1.27 MB,2026-07-20T15:23:24+00:00,sha256-full,158e96a6e01204eb673dcfe1d5c4f97b1b62f55ade31038177ab49c1e6dce552,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693913.906621.png,Image,.png,947156,924.96 KB,2026-07-20T15:23:47+00:00,sha256-full,c3470b71460c15949f56f70f8a53eaba31159c1b36577c392d200b54f447c048,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693942.111748.png,Image,.png,1205158,1.15 MB,2026-07-20T15:24:30+00:00,sha256-full,b32f501d8324dcb32ea97213995268ed8cb8e049b73fc2af99c899bc987d4437,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693963.444097.png,Image,.png,1227472,1.17 MB,2026-07-20T15:25:05+00:00,sha256-full,6d125fc5b8f24efb01e0c70d52fd74511e6e07f9844cccf052764fb98d646031,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693906.319806.png,Image,.png,1075008,1.03 MB,2026-07-20T15:23:38+00:00,sha256-full,a72466fbbed32b99fbfc4c8bab2166b4f51ae829374799bdd7f91b7279b6694c,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694073.854542.png,Image,.png,1208286,1.15 MB,2026-07-20T15:28:07+00:00,sha256-full,dc9a4d35cc70bb4c58e338082e9f324f5ec8ae655a7df72e15aa5dac02e631a0,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693857.764269.png,Image,.png,1269474,1.21 MB,2026-07-20T15:22:24+00:00,sha256-full,bb1d800f96f35e3c66beb0c18ee47d5f0801bdfbe4a24c4a6e31d497c0ccc03a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693956.214274.png,Image,.png,1298775,1.24 MB,2026-07-20T15:24:52+00:00,sha256-full,d6026128ab8d8fd9cf189cd204e959644b5a089acb4d27dd94c6c8f289fd2606,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694054.664380.png,Image,.png,699917,683.51 KB,2026-07-20T15:27:36+00:00,sha256-full,ccb41030e6d04995dd25fda931cab244ed81449db70e6fbb52d873e856d8f40a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693916.584325.png,Image,.png,1301698,1.24 MB,2026-07-20T15:23:50+00:00,sha256-full,fcd2d677c0580de7478a6aea51b47efeb811bcc762166a3a6fcb25414b814dbe,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693909.711558.png,Image,.png,995967,972.62 KB,2026-07-20T15:23:40+00:00,sha256-full,6333d29543655937928a178d7142a850cd2fb8ea0a96a61047a57ef986824fb0,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694018.604672.png,Image,.png,1289968,1.23 MB,2026-07-20T15:26:35+00:00,sha256-full,69c8af060e2242d9cc17d857cb6171379655c58d15b43cec6d9bb850d8c9d29a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694004.234355.png,Image,.png,1140431,1.09 MB,2026-07-20T15:26:12+00:00,sha256-full,783dc9c1ec5f9cf7a0de9fe7fa500a3836481605598527c07cb00975248a708a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694087.332343.png,Image,.png,1369113,1.31 MB,2026-07-20T15:28:30+00:00,sha256-full,7caf02930f304f3384659b7ccc1973af3f36e527e3d64f62f92de6db851b2d7a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693964.604450.png,Image,.png,919446,897.90 KB,2026-07-20T15:25:06+00:00,sha256-full,1de291b6e290d0a63cc12e2de6921beadb24e90f5a687a435de2b94278c970bc,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694057.609837.png,Image,.png,1056179,1.01 MB,2026-07-20T15:27:39+00:00,sha256-full,4558f00a490483cbd2567f4ae47dd4672d5a801e770d8b70c1fc71e8aa58054e,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693849.909612.png,Image,.png,1431023,1.36 MB,2026-07-20T15:22:11+00:00,sha256-full,2d6cf997371126dac98539c28e3abf9f1eff01dde4f001b457215a04ffed93c9,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693961.658931.png,Image,.png,1218102,1.16 MB,2026-07-20T15:25:02+00:00,sha256-full,406105a4d8e59c91b9d54f23056f848a6c960d416efd11577e90235aef6be9dc,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693992.809503.png,Image,.png,1306937,1.25 MB,2026-07-20T15:25:54+00:00,sha256-full,79263628e650c4eeb73d54324330ad0046e9dca0b27506e234f2b1e7ebb46d94,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693888.379217.png,Image,.png,570980,557.60 KB,2026-07-20T15:23:10+00:00,sha256-full,180bc8df4e71f9cb5f98b39f636dbae90a73d08fb6a7aecccd79a412c73bf9e2,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693935.506735.png,Image,.png,1167037,1.11 MB,2026-07-20T15:24:19+00:00,sha256-full,289d07a26c21ed5f1bf9e4f2454a19ef828ef3af3ca7f65843112c5bc7f01878,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693951.394417.png,Image,.png,1380788,1.32 MB,2026-07-20T15:24:44+00:00,sha256-full,861518b92b137a21bf4bb7095931c3b6cf23099fa3ad01a6d97c10801b8c1541,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694065.732268.png,Image,.png,1368787,1.31 MB,2026-07-20T15:27:55+00:00,sha256-full,873b6fdba5502054aebff58f431b4c74a85261061c4cee496fdb2bde11444349,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694033.064284.png,Image,.png,1255579,1.20 MB,2026-07-20T15:27:02+00:00,sha256-full,2c16aa0a87696d18981f7e64453978647405ebbc5c656114a18c1db6ec1fe2b5,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693918.726480.png,Image,.png,1401603,1.34 MB,2026-07-20T15:23:55+00:00,sha256-full,9383dbfc6a92b89c53c2c6c48417168487827d532ff2d73767c1a90fa3032a98,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693892.931306.png,Image,.png,927286,905.55 KB,2026-07-20T15:23:15+00:00,sha256-full,0981bf01ce3f481c2be1ab4a7eccc8231f4ebcfbf06a5f1d204dcdc44dfdfa76,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694032.082427.png,Image,.png,1316619,1.26 MB,2026-07-20T15:27:00+00:00,sha256-full,c4888a42fed2ac6611a334c75498c90cbb2b0fe24dd6aa1eb21bce9c24f4541c,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693966.121764.png,Image,.png,1040105,1015.73 KB,2026-07-20T15:25:08+00:00,sha256-full,63d353982e5b4de246e7a1df3a9cc83940f21b450c7ac9e93e12e9d5b54d0f63,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693969.692031.png,Image,.png,1366721,1.30 MB,2026-07-20T15:25:14+00:00,sha256-full,619775e9a35bcdaae2ef1b021fc54a2779b15efac4f0d78c459d02a4fe282ad9,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694021.371629.png,Image,.png,1352172,1.29 MB,2026-07-20T15:26:40+00:00,sha256-full,a1cd2a89d9e0dd31773f44b09ade1c0fb75dd53c37d885dbd71e9530defaf815,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694052.522202.png,Image,.png,760629,742.80 KB,2026-07-20T15:27:33+00:00,sha256-full,cfa01d523af3bb05548e49f1d481831b1fb1aa2af2d49ea61fd2be3de09611e1,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693936.399297.png,Image,.png,1207011,1.15 MB,2026-07-20T15:24:20+00:00,sha256-full,134155a067a9468f8886a40fd57976731d0afe8aa5d27c190d3cba4f9c37a599,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693965.229198.png,Image,.png,888898,868.06 KB,2026-07-20T15:25:06+00:00,sha256-full,81c87dbbab9e241a0b955063d534a77908385a3e9808189852f59bac92b2ad23,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693861.602231.png,Image,.png,1150887,1.10 MB,2026-07-20T15:22:30+00:00,sha256-full,f0f6651a63b6431ee03696c3c3092dda68286ce02bc79f31dde3d8b3fb2115ba,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694072.069412.png,Image,.png,1317194,1.26 MB,2026-07-20T15:28:04+00:00,sha256-full,a69b809d6a85887b12c99a86225e8d64f02f5601be3c15f0f41bb4aba39eaeed,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693897.751171.png,Image,.png,1289256,1.23 MB,2026-07-20T15:23:23+00:00,sha256-full,11defb0bd8210a60de68a258c1032b6693b6f5dae51d862bfac00fe8c0782d46,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694056.181723.png,Image,.png,737621,720.33 KB,2026-07-20T15:27:36+00:00,sha256-full,81c4410a49d579a9cc4e22ea9afdf55134c872058b04efaa584d1b0703ceb3f5,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693882.041998.png,Image,.png,1225329,1.17 MB,2026-07-20T15:23:03+00:00,sha256-full,1df41ac3049e8e8eef26ccab32d18552f1370ef7033d0e7aa908a5d63d9af6cf,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693999.146728.png,Image,.png,1131840,1.08 MB,2026-07-20T15:26:04+00:00,sha256-full,affe8ea5353a37b4c7daae970757e7d8d187669c29044519969b3f3a971e2a4a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
